time_stamp,battery_power_kw
2022-05-27 05:17:30.002514+00,-136.9
2022-05-27 05:18:00.010101+00,-102.2
2022-05-27 05:18:30.001569+00,-141
2022-05-27 05:19:00.016885+00,-151.4
2022-05-27 05:19:30.002284+00,-153
2022-05-27 05:20:00.010675+00,-160
2022-05-27 05:20:30.001977+00,-153.3
2022-05-27 05:21:00.008378+00,-140.8
2022-05-27 05:21:30.00228+00,-152.2
2022-05-27 05:22:00.01779+00,-148.4
2022-05-27 05:22:30.001546+00,-144.8
2022-05-27 05:23:00.001979+00,-162.2
2022-05-27 05:23:30.001431+00,-133.3
2022-05-27 05:24:00.006473+00,-147.5
2022-05-27 05:24:30.002354+00,-150.3
2022-05-27 05:25:00.018292+00,-143.7
2022-05-27 05:25:30.001705+00,-155.7
2022-05-27 05:26:00.002834+00,-133.6
2022-05-27 05:26:30.007194+00,-152.1
2022-05-27 05:27:00.004576+00,-147
2022-05-27 05:27:30.001562+00,-136.9
2022-05-27 05:28:00.00665+00,-167.3
2022-05-27 05:28:30.002576+00,-138.8
2022-05-27 05:29:00.002916+00,-143.8
2022-05-27 05:29:30.001685+00,-148.5
2022-05-27 05:30:00.024395+00,-154.7
2022-05-27 05:30:30.001493+00,-174.6
2022-05-27 05:31:00.023439+00,-135
2022-05-27 05:31:30.0014+00,-148.6
2022-05-27 05:32:00.003263+00,-145.8
2022-05-27 05:32:30.001582+00,-150.7
2022-05-27 05:33:00.007397+00,-165.5
2022-05-27 05:33:30.001426+00,-135.3
2022-05-27 05:34:00.004584+00,-138.6
2022-05-27 05:34:30.002392+00,-153
2022-05-27 05:35:00.017842+00,-147.7
2022-05-27 05:35:30.001504+00,-150.2
2022-05-27 05:36:00.022058+00,32.9
2022-05-27 05:36:30.001575+00,-165.4
2022-05-27 05:37:00.002037+00,-135.1
2022-05-27 05:37:30.001638+00,-141.9
2022-05-27 05:38:00.008266+00,-152.4
2022-05-27 05:38:30.001749+00,-126.8
2022-05-27 05:39:00.009587+00,-185.7
2022-05-27 05:39:30.001938+00,-138.4
2022-05-27 05:40:00.009049+00,-147.5
2022-05-27 05:40:30.001455+00,-151.8
2022-05-27 05:41:00.010065+00,-153.2
2022-05-27 05:41:30.00653+00,-174.9
2022-05-27 05:42:00.010104+00,-135.6
2022-05-27 05:42:30.006588+00,-149.3
2022-05-27 05:43:00.00219+00,-150.7
2022-05-27 05:43:30.002077+00,6
2022-05-27 05:44:00.002099+00,-165.5
2022-05-27 05:44:30.001416+00,-77.8
2022-05-27 05:45:00.003165+00,-65.4
2022-05-27 05:45:30.001426+00,-147.6
2022-05-27 05:46:00.007368+00,-115.4
2022-05-27 05:46:30.001479+00,-156.2
2022-05-27 05:47:00.006996+00,-150.7
2022-05-27 05:47:30.003603+00,-148.7
2022-05-27 05:48:00.003026+00,-148.3
2022-05-27 05:48:30.001446+00,-148
2022-05-27 05:49:00.010208+00,-128.4
2022-05-27 05:49:30.0015+00,-142.4
2022-05-27 05:50:00.001567+00,-144.6
2022-05-27 05:50:30.001477+00,-146.7
2022-05-27 05:51:00.009899+00,-154.1
2022-05-27 05:51:30.001648+00,-170.4
2022-05-27 05:52:00.00372+00,-149.8
2022-05-27 05:52:30.001598+00,-165.6
2022-05-27 05:53:00.027562+00,-83.4
2022-05-27 05:53:30.001478+00,-145.1
2022-05-27 05:54:00.009602+00,74.5
2022-05-27 05:54:30.001567+00,83.6
2022-05-27 05:55:00.001539+00,62.1
2022-05-27 05:55:20.001539+00,62.1
2022-05-27 05:55:40.001389+00,68.8
2022-05-27 05:56:00.009556+00,49.2
2022-05-27 05:56:20.009556+00,9.2
2022-05-27 05:56:40.006587+00,-155.4
2022-05-27 05:57:00.017651+00,-149.2
2022-05-27 05:57:20.017651+00,-49.2
2022-05-27 05:57:40.001531+00,-163.2
2022-05-27 05:58:00.003521+00,-144.6
2022-05-27 05:58:20.003521+00,-142.6
2022-05-27 05:58:40.002113+00,-154.8
2022-05-27 05:59:00.001451+00,-148
2022-05-27 05:59:20.001451+00,-148.1
2022-05-27 05:59:40.002595+00,-149.1
2022-05-27 06:00:00.001493+00,-157.3
2022-05-27 06:00:20.001493+00,-157.3
2022-05-27 06:00:40.00217+00,-127.6
2022-05-27 06:01:00.023709+00,-152.4
2022-05-27 06:01:30.00161+00,-148
2022-05-27 06:02:00.01585+00,-145.1
2022-05-27 06:02:30.001432+00,-166
2022-05-27 06:03:00.016188+00,-142.5
2022-05-27 06:03:30.005715+00,-153.8
2022-05-27 06:04:00.021476+00,-148.7
2022-05-27 06:04:30.001649+00,-155.6
2022-05-27 06:05:00.001401+00,-158.9
2022-05-27 06:05:30.002579+00,-145
2022-05-27 06:06:00.005391+00,-151.5
2022-05-27 06:06:30.001445+00,-44.8
2022-05-27 06:07:00.023028+00,-163.6
2022-05-27 06:07:30.001447+00,-154.6
2022-05-27 06:10:00.001888+00,-15.6
2022-05-27 06:10:30.002044+00,-0.2
2022-05-27 06:11:00.00195+00,-12.1
2022-05-27 06:11:30.001546+00,19.5
2022-05-27 06:12:00.015563+00,3.2
2022-05-27 06:12:30.001854+00,-0.5
2022-05-27 06:13:00.010458+00,-2.1
2022-05-27 06:13:30.006045+00,-13.3
2022-05-27 06:14:00.016854+00,-136.4
2022-05-27 06:14:30.001435+00,-155.8
2022-05-27 06:15:00.010828+00,-53
2022-05-27 06:15:30.001523+00,-152.8
2022-05-27 06:16:00.002996+00,56.2
2022-05-27 06:16:30.00249+00,-113.8
2022-05-27 06:17:00.021279+00,74.6
2022-05-27 06:17:30.002249+00,-151.8
2022-05-27 06:18:00.002652+00,-139.3
2022-05-27 06:18:30.00245+00,-118.4
2022-05-27 06:19:00.001468+00,7.5
2022-05-27 06:19:30.001405+00,39.1
2022-05-27 06:20:00.021123+00,63.4
2022-05-27 06:20:30.001807+00,61.9
2022-05-27 06:21:00.00287+00,-73.8
2022-05-27 06:21:30.002936+00,62.2
2022-05-27 06:22:00.001602+00,54.2
2022-05-27 06:22:30.00233+00,29.4
2022-05-27 06:23:00.00698+00,-24.3
2022-05-27 06:23:30.001641+00,-150.2
2022-05-27 06:24:00.010036+00,5.5
2022-05-27 06:24:30.001703+00,56.2
2022-05-27 06:25:00.01391+00,86.1
2022-05-27 06:25:30.002614+00,83.3
2022-05-27 06:26:00.010608+00,40.7
2022-05-27 06:26:30.00159+00,-99.7
2022-05-27 06:27:00.002108+00,-138
2022-05-27 06:27:30.002158+00,-83.2
2022-05-27 06:28:00.018166+00,51.5
2022-05-27 06:28:30.001498+00,59.7
2022-05-27 06:29:00.00647+00,70.9
2022-05-27 06:29:30.0021+00,31
2022-05-27 06:30:00.015242+00,36.5
2022-05-27 06:30:30.001606+00,54.3
2022-05-27 06:31:00.02503+00,29.2
2022-05-27 06:31:30.001543+00,-20.9
2022-05-27 06:32:00.012217+00,-150.4
2022-05-27 06:32:30.003648+00,-139.6
2022-05-27 06:33:00.003136+00,-143
2022-05-27 06:33:30.001634+00,65.2
2022-05-27 06:34:00.021655+00,7.3
2022-05-27 06:34:30.001616+00,-186.2
2022-05-27 06:35:00.01001+00,-123.4
2022-05-27 06:35:30.001448+00,29.6
2022-05-27 06:36:00.017938+00,-144.2
2022-05-27 06:36:30.002503+00,8.4
2022-05-27 06:37:00.018521+00,41.7
2022-05-27 06:37:30.001587+00,-29.6
2022-05-27 06:38:00.004263+00,-150.5
2022-05-27 06:38:30.001392+00,-146.1
2022-05-27 06:39:00.001999+00,7.4
2022-05-27 06:39:30.001654+00,60.3
2022-05-27 06:40:00.003194+00,82.2
2022-05-27 06:40:30.001512+00,-71.2
2022-05-27 06:41:00.003815+00,10.3
2022-05-27 06:41:30.001503+00,73.1
2022-05-27 06:42:00.006131+00,77.9
2022-05-27 06:42:30.001669+00,75.5
2022-05-27 06:43:00.00894+00,65.3
2022-05-27 06:43:30.002082+00,66
2022-05-27 06:44:00.006392+00,-202
2022-05-27 06:44:30.001755+00,-149.5
2022-05-27 06:45:00.01712+00,32.2
2022-05-27 06:45:30.001907+00,34.6
2022-05-27 06:46:00.002144+00,31.3
2022-05-27 06:46:30.001428+00,-169.5
2022-05-27 06:47:00.015847+00,-148.7
2022-05-27 06:47:30.001602+00,-161.4
2022-05-27 06:48:00.001982+00,-166.7
2022-05-27 06:48:30.00136+00,-132.8
2022-05-27 06:49:00.022117+00,71.3
2022-05-27 06:49:30.001614+00,48.6
2022-05-27 06:54:00.006412+00,-58
2022-05-27 06:54:30.001597+00,-139.2
2022-05-27 06:55:00.002121+00,-149.5
2022-05-27 06:55:30.001557+00,-100.5
2022-05-27 06:56:00.014335+00,-3.2
2022-05-27 06:56:30.001576+00,23.4
2022-05-27 06:57:00.002025+00,41.5
2022-05-27 06:57:30.001417+00,-172.6
2022-05-27 06:58:00.008953+00,-149.5
2022-05-27 06:58:30.001871+00,48.5
2022-05-27 06:59:00.002535+00,-25.1
2022-05-27 06:59:30.002362+00,-135.8
2022-05-27 07:00:00.015943+00,-142.1
2022-05-27 07:00:30.003524+00,-150.8
2022-05-27 07:01:00.017021+00,83.1
2022-05-27 07:01:30.002601+00,67.7
2022-05-27 07:02:00.004555+00,-149.1
2022-05-27 07:02:30.001506+00,52.1
2022-05-27 07:03:00.002499+00,1.7
2022-05-27 07:03:30.001662+00,-32.1
2022-05-27 07:04:00.001948+00,-192.7
2022-05-27 07:04:30.001579+00,-137.1
2022-05-27 07:05:00.016003+00,-150.2
2022-05-27 07:05:30.002902+00,-19.9
2022-05-27 07:06:00.017475+00,-148.5
2022-05-27 07:06:30.001853+00,-23
2022-05-27 07:07:00.002349+00,114.7
2022-05-27 07:07:30.002605+00,164.7
2022-05-27 07:08:00.002153+00,188.5
2022-05-27 07:08:30.001397+00,121.4
2022-05-27 07:09:00.021015+00,106.5
2022-05-27 07:09:30.001395+00,122.8
2022-05-27 07:10:00.001695+00,153.3
2022-05-27 07:10:30.001917+00,157.7
2022-05-27 07:11:00.002634+00,175.5
2022-05-27 07:11:30.001552+00,223
2022-05-27 07:12:00.002774+00,237.5
2022-05-27 07:12:30.001967+00,238.1
2022-05-27 07:13:00.014499+00,221.8
2022-05-27 07:13:30.006868+00,217.2
2022-05-27 07:14:00.017759+00,232.1
2022-05-27 07:14:30.002683+00,209.2
2022-05-27 07:15:00.014016+00,227
2022-05-27 07:15:30.001472+00,227.4
2022-05-27 07:16:00.00725+00,207.8
2022-05-27 07:16:30.0017+00,218.7
2022-05-27 07:17:00.006691+00,207.4
2022-05-27 07:17:30.001872+00,230.1
2022-05-27 07:18:00.017268+00,226.3
2022-05-27 07:18:30.001615+00,207.6
2022-05-27 07:19:00.026218+00,234.5
2022-05-27 07:19:30.001506+00,212.5
2022-05-27 07:20:00.002165+00,233
2022-05-27 07:20:30.001831+00,231.9
2022-05-27 07:21:00.010341+00,213.2
2022-05-27 07:21:30.001361+00,224.5
2022-05-27 07:22:00.013513+00,214.1
2022-05-27 07:22:30.001449+00,234.2
2022-05-27 07:23:00.002178+00,226.7
2022-05-27 07:23:30.001586+00,212.4
2022-05-27 07:24:00.00329+00,233.5
2022-05-27 07:24:30.002611+00,211.3
2022-05-27 07:25:00.002169+00,229.6
2022-05-27 07:25:30.002808+00,228.6
2022-05-27 07:26:00.030638+00,89.9
2022-05-27 07:26:30.001629+00,83.6
2022-05-27 07:27:00.002208+00,90
2022-05-27 07:27:30.002887+00,104.1
2022-05-27 07:28:00.001388+00,95.5
2022-05-27 07:28:30.003071+00,81.9
2022-05-27 07:29:00.02206+00,31.8
2022-05-27 07:29:30.006672+00,-6.2
2022-05-27 07:30:00.002484+00,16
2022-05-27 07:30:30.00144+00,46.6
2022-05-27 07:31:00.022062+00,12.6
2022-05-27 07:31:30.001698+00,2.1
2022-05-27 07:32:00.01714+00,-8.2
2022-05-27 07:32:30.001686+00,2
2022-05-27 07:33:00.017325+00,-1.2
2022-05-27 07:33:30.001578+00,8.8
2022-05-27 07:34:00.00538+00,-2
2022-05-27 07:34:30.001615+00,-19.3
2022-05-27 07:35:00.018048+00,-0.4
2022-05-27 07:35:30.001501+00,-10.2
2022-05-27 07:36:00.001476+00,11.2
2022-05-27 07:36:30.00148+00,-1.1
2022-05-27 07:37:00.017389+00,-0.8
2022-05-27 07:37:30.004641+00,-3.7
2022-05-27 07:38:00.018742+00,-7.9
2022-05-27 07:38:30.001521+00,17.6
2022-05-27 07:39:00.002954+00,-2.5
2022-05-27 07:39:30.001347+00,5.4
2022-05-27 07:40:00.001424+00,13.7
2022-05-27 07:40:30.001691+00,33.1
2022-05-27 07:41:00.010181+00,9.9
2022-05-27 07:41:30.001459+00,23.4
2022-05-27 07:42:00.002131+00,23.7
2022-05-27 07:42:30.001575+00,-2.9
2022-05-27 07:43:00.002598+00,-8.1
2022-05-27 07:43:30.004637+00,6.9
2022-05-27 07:44:00.00136+00,-4.5
2022-05-27 07:44:30.002588+00,13.3
2022-05-27 07:45:00.017105+00,52.4
2022-05-27 07:45:30.001594+00,80.6
2022-05-27 07:46:00.002132+00,86.3
2022-05-27 07:46:30.001455+00,102
2022-05-27 07:47:00.014074+00,95.8
2022-05-27 07:47:30.001434+00,86.1
2022-05-27 07:48:00.011057+00,-12.9
2022-05-27 07:48:30.001575+00,16.1
2022-05-27 07:49:00.001666+00,-2.8
2022-05-27 07:49:30.001378+00,30.7
2022-05-27 07:50:00.012103+00,23.1
2022-05-27 07:50:30.001357+00,43.8
2022-05-27 07:51:00.011814+00,54.4
2022-05-27 07:51:30.001537+00,59.8
2022-05-27 07:52:00.017457+00,53.7
2022-05-27 07:52:30.002311+00,-4.1
2022-05-27 07:53:00.011402+00,2.5
2022-05-27 07:53:30.002153+00,15.4
2022-05-27 07:54:00.00226+00,-4.3
2022-05-27 07:54:30.003035+00,24.5
2022-05-27 07:55:00.002613+00,91.5
2022-05-27 07:55:30.001451+00,99
2022-05-27 07:56:00.011813+00,97.4
2022-05-27 07:56:30.001439+00,-18.1
2022-05-27 07:57:00.003209+00,-0.4
2022-05-27 07:57:30.00207+00,-7.4
2022-05-27 07:58:00.003089+00,-6.1
2022-05-27 07:58:30.002195+00,12.5
2022-05-27 07:59:00.010686+00,-3.4
2022-05-27 07:59:30.003903+00,1.6
2022-05-27 08:00:00.011181+00,16
2022-05-27 08:00:30.001433+00,-0.1
2022-05-27 08:01:00.00262+00,9.7
2022-05-27 08:01:30.001457+00,20
2022-05-27 08:02:00.016507+00,50.4
2022-05-27 08:02:30.001498+00,-16.6
2022-05-27 08:03:00.01331+00,-11.4
2022-05-27 08:03:30.006588+00,14.3
2022-05-27 08:04:00.01091+00,-8
2022-05-27 08:04:30.001473+00,-7.4
2022-05-27 08:05:00.006058+00,5.2
2022-05-27 08:05:30.001725+00,-7.6
2022-05-27 08:06:00.012044+00,12.6
2022-05-27 08:06:30.001542+00,8.7
2022-05-27 08:07:00.0019+00,-9.9
2022-05-27 08:07:30.008819+00,4.2
2022-05-27 08:08:00.003479+00,-20.8
2022-05-27 08:08:30.002001+00,13
2022-05-27 08:09:00.014955+00,0.1
2022-05-27 08:09:30.001503+00,-1.4
2022-05-27 08:10:00.006483+00,0.9
2022-05-27 08:10:30.001467+00,74
2022-05-27 08:11:00.001511+00,88.5
2022-05-27 08:11:30.001426+00,90.2
2022-05-27 08:12:00.006092+00,-12.6
2022-05-27 08:12:30.002063+00,22.9
2022-05-27 08:13:00.001963+00,40.2
2022-05-27 08:13:30.002228+00,60
2022-05-27 08:14:00.025379+00,66.6
2022-05-27 08:14:30.001697+00,50.6
2022-05-27 08:15:00.001497+00,21.5
2022-05-27 08:15:30.001672+00,53.8
2022-05-27 08:16:00.001367+00,80.6
2022-05-27 08:16:30.001333+00,85.4
2022-05-27 08:17:00.018856+00,23
2022-05-27 08:17:30.001807+00,-4.8
2022-05-27 08:18:00.001415+00,-8.9
2022-05-27 08:18:30.001495+00,9.7
2022-05-27 08:19:00.011241+00,-2
2022-05-27 08:19:30.006615+00,-1.9
2022-05-27 08:20:00.01468+00,1.4
2022-05-27 08:20:30.001587+00,-17.2
2022-05-27 08:21:00.003206+00,16.6
2022-05-27 08:21:30.001745+00,6
2022-05-27 08:22:00.002179+00,-3.6
2022-05-27 08:22:30.002614+00,9.7
2022-05-27 08:23:00.00167+00,0.2
2022-05-27 08:23:30.001569+00,108.3
2022-05-27 08:24:00.004662+00,103.9
2022-05-27 08:24:30.00158+00,59.3
2022-05-27 08:25:00.001555+00,2.4
2022-05-27 08:25:30.002111+00,-6.2
2022-05-27 08:26:00.008029+00,14.6
2022-05-27 08:26:30.001545+00,2.6
2022-05-27 08:27:00.005968+00,-1.7
2022-05-27 08:27:30.001367+00,1.3
2022-05-27 08:28:00.012071+00,4.8
2022-05-27 08:28:30.00191+00,8.5
2022-05-27 08:29:00.010466+00,6.7
2022-05-27 08:29:30.0016+00,3
2022-05-27 08:30:00.010837+00,2.1
2022-05-27 08:30:30.001537+00,-20.7
2022-05-27 08:31:00.011172+00,17.4
2022-05-27 08:31:30.001447+00,-5.6
2022-05-27 08:32:00.014136+00,-17.9
2022-05-27 08:32:30.001413+00,4.1
2022-05-27 08:33:00.00244+00,7
2022-05-27 08:33:30.002617+00,-0.8
2022-05-27 08:34:00.002614+00,-0.5
2022-05-27 08:34:30.001528+00,-11.4
2022-05-27 08:35:00.013934+00,12.3
2022-05-27 08:35:30.001557+00,-6.5
2022-05-27 08:36:00.004106+00,8.2
2022-05-27 08:36:30.0016+00,114.7
2022-05-27 08:37:00.004609+00,104.6
2022-05-27 08:37:30.001409+00,122.2
2022-05-27 08:38:00.002288+00,134
2022-05-27 08:38:30.001524+00,126.8
2022-05-27 08:39:00.014397+00,119.8
2022-05-27 08:39:30.002037+00,-25.9
2022-05-27 08:40:00.002056+00,34.4
2022-05-27 08:40:30.001519+00,99.8
2022-05-27 08:41:00.014085+00,102.5
2022-05-27 08:41:30.003072+00,118.6
2022-05-27 08:42:00.010864+00,92.6
2022-05-27 08:42:30.001448+00,102.4
2022-05-27 08:43:00.002372+00,60.9
2022-05-27 08:43:30.002409+00,87.9
2022-05-27 08:44:00.0024+00,110.5
2022-05-27 08:44:30.00266+00,105.6
2022-05-27 08:45:00.01389+00,113.3
2022-05-27 08:45:30.001802+00,107.8
2022-05-27 08:46:00.007248+00,91.4
2022-05-27 08:46:30.00146+00,73.7
2022-05-27 08:47:00.012113+00,56.4
2022-05-27 08:47:30.001513+00,74.2
2022-05-27 08:48:00.00303+00,34
2022-05-27 08:48:30.001557+00,-52.5
2022-05-27 08:49:00.01096+00,-37.3
2022-05-27 08:49:30.002489+00,-46.9
2022-05-27 08:50:00.00236+00,-4.1
2022-05-27 08:50:30.001418+00,4.1
2022-05-27 08:51:00.015317+00,74
2022-05-27 08:51:30.001758+00,82.7
2022-05-27 08:52:00.002196+00,13
2022-05-27 08:52:30.00141+00,30.2
2022-05-27 08:53:00.014714+00,51.1
2022-05-27 08:53:30.001433+00,31.9
2022-05-27 08:54:00.00208+00,-1.7
2022-05-27 08:55:00.01865+00,72.7
2022-05-27 08:56:00.00176+00,75.3
2022-05-27 08:57:00.01582+00,-6.3
2022-05-27 08:58:00.002553+00,8.1
2022-05-27 08:59:00.012851+00,103.3
2022-05-27 09:00:00.005613+00,107
2022-05-27 09:01:00.014747+00,29.4
2022-05-27 09:02:00.002092+00,27.6
2022-05-27 09:03:00.002704+00,66.3
2022-05-27 09:04:00.001984+00,85.2
2022-05-27 09:05:00.01603+00,158.4
2022-05-27 09:06:00.001643+00,124.5
2022-05-27 09:07:00.00711+00,98.9
2022-05-27 09:08:00.011042+00,72.9
2022-05-27 09:09:00.015604+00,44.6
2022-05-27 09:10:00.002162+00,17.4
2022-05-27 09:11:00.014666+00,32
2022-05-27 09:12:00.002282+00,31.1
2022-05-27 09:13:00.002361+00,125.8
2022-05-27 09:14:00.002151+00,58.2
2022-05-27 09:15:00.015724+00,75.8
2022-05-27 09:16:00.002103+00,115.2
2022-05-27 09:17:00.002718+00,56.3
2022-05-27 09:18:00.001555+00,57.9
2022-05-27 09:19:00.002402+00,71.1
2022-05-27 09:20:00.014315+00,72
2022-05-27 09:21:00.002288+00,97.6
2022-05-27 09:22:00.013334+00,130.1
2022-05-27 09:23:00.005945+00,150
2022-05-27 09:24:00.01399+00,152.1
2022-05-27 09:25:00.003118+00,153.1
2022-05-27 09:26:00.010739+00,128.1
2022-05-27 09:27:00.009389+00,98
2022-05-27 09:28:00.003086+00,154.5
2022-05-27 09:29:00.013313+00,121.4
2022-05-27 09:30:00.002667+00,154.7
2022-05-27 09:31:00.006514+00,128.6
2022-05-27 09:32:00.010803+00,154.9
2022-05-27 09:33:00.014551+00,166.3
2022-05-27 09:34:00.006066+00,186.3
2022-05-27 09:35:00.011729+00,160.3
2022-05-27 09:36:00.002733+00,183.6
2022-05-27 09:37:00.00146+00,183.4
2022-05-27 09:38:00.014765+00,184.4
2022-05-27 09:39:00.016875+00,178.2
2022-05-27 09:40:00.002616+00,181.7
2022-05-27 09:41:00.018431+00,190.9
2022-05-27 09:42:00.002509+00,187.8
2022-05-27 09:43:00.017673+00,184.6
2022-05-27 09:44:00.002115+00,205
2022-05-27 09:45:00.004683+00,198.7
2022-05-27 09:46:00.010862+00,189.4
2022-05-27 09:47:00.012487+00,176.9
2022-05-27 09:48:00.004213+00,176.3
2022-05-27 09:49:00.001487+00,195.9
2022-05-27 09:49:30.001663+00,207.5
2022-05-27 09:50:00.01452+00,189.5
2022-05-27 09:50:30.001882+00,201.6
2022-05-27 09:51:00.018258+00,200.7
2022-05-27 09:51:30.003287+00,196
2022-05-27 09:52:00.010685+00,207.3
2022-05-27 09:52:30.001474+00,196.2
2022-05-27 09:53:00.008034+00,199.6
2022-05-27 09:53:30.002565+00,206.1
2022-05-27 09:54:00.021128+00,197.9
2022-05-27 09:54:30.002723+00,205.1
2022-05-27 09:55:00.014244+00,183.8
2022-05-27 09:55:30.001595+00,199.4
2022-05-27 09:56:00.017244+00,200.6
2022-05-27 09:56:30.00138+00,185.3
2022-05-27 09:57:00.001941+00,200.2
2022-05-27 09:57:30.001396+00,187.9
2022-05-27 09:58:00.015715+00,194.2
2022-05-27 09:58:30.001448+00,189.8
2022-05-27 09:59:00.014089+00,187.2
2022-05-27 09:59:30.002824+00,189.6
2022-05-27 10:00:00.018009+00,181.4
2022-05-27 10:00:30.001534+00,201.8
2022-05-27 10:01:00.002614+00,203.6
2022-05-27 10:01:30.001638+00,191.8
2022-05-27 10:02:00.002416+00,214.5
2022-05-27 10:02:30.001918+00,211.8
2022-05-27 10:03:00.001503+00,214.9
2022-05-27 10:03:30.001478+00,214.1
2022-05-27 10:04:00.014186+00,142.7
2022-05-27 10:04:30.008094+00,114.5
2022-05-27 10:05:00.002099+00,50.5
2022-05-27 10:05:30.002566+00,29.5
2022-05-27 10:06:00.003375+00,-0.3
2022-05-27 10:06:30.002176+00,-17.3
2022-05-27 10:07:00.002175+00,-9.2
2022-05-27 10:07:30.001446+00,-24.4
2022-05-27 10:08:00.002615+00,-0.2
2022-05-27 10:08:30.002179+00,-15.7
2022-05-27 10:09:00.002102+00,-14.2
2022-05-27 10:09:30.006088+00,-21.3
2022-05-27 10:10:00.018446+00,-20.5
2022-05-27 10:10:30.001571+00,-4.9
2022-05-27 10:11:00.017324+00,-17.1
2022-05-27 10:11:30.001585+00,-15.2
2022-05-27 10:12:00.011837+00,-9.1
2022-05-27 10:12:30.001418+00,-32.6
2022-05-27 10:13:00.002287+00,2.7
2022-05-27 10:13:30.001947+00,-13.2
2022-05-27 10:14:00.001581+00,-29.6
2022-05-27 10:14:30.001371+00,-26.6
2022-05-27 10:15:00.015683+00,-28.3
2022-05-27 10:15:30.001405+00,-11.6
2022-05-27 10:16:00.00235+00,-18.5
2022-05-27 10:16:30.006644+00,-5.9
2022-05-27 10:17:00.002167+00,-11.1
2022-05-27 10:17:30.003428+00,-34.4
2022-05-27 10:18:00.011189+00,2
2022-05-27 10:18:30.001348+00,-17.3
2022-05-27 10:19:00.006617+00,-11.8
2022-05-27 10:19:30.001495+00,-11.2
2022-05-27 10:20:00.013308+00,-38.9
2022-05-27 10:20:30.018662+00,1.5
2022-05-27 10:21:00.002018+00,-12.9
2022-05-27 10:21:30.002299+00,-16.5
2022-05-27 10:22:00.014618+00,-24.1
2022-05-27 10:22:30.001318+00,-12.9
2022-05-27 10:23:00.003222+00,7.8
2022-05-27 10:23:30.001485+00,-14.4
2022-05-27 10:24:00.009347+00,-15.9
2022-05-27 10:24:30.00212+00,-12.5
2022-05-27 10:25:00.012563+00,-20.3
2022-05-27 10:25:30.001552+00,-7.6
2022-05-27 10:26:00.014093+00,-7.6
2022-05-27 10:26:30.001598+00,3.9
2022-05-27 10:27:00.014545+00,5
2022-05-27 10:27:30.001443+00,-7.2
2022-05-27 10:28:00.011565+00,3.6
2022-05-27 10:28:30.001412+00,4.2
2022-05-27 10:29:00.002351+00,-7.8
2022-05-27 10:29:30.00488+00,-10.1
2022-05-27 10:30:00.018006+00,8
2022-05-27 10:30:30.00151+00,11.4
2022-05-27 10:31:00.001968+00,-7.3
2022-05-27 10:31:30.003497+00,-17.6
2022-05-27 10:32:00.011057+00,-2.2
2022-05-27 10:32:30.002851+00,-3.5
2022-05-27 10:33:00.020596+00,15.4
2022-05-27 10:33:30.001605+00,-0.5
2022-05-27 10:34:00.011181+00,-20
2022-05-27 10:34:30.001511+00,22.5
2022-05-27 10:35:00.002139+00,6.9
2022-05-27 10:35:30.001955+00,0.4
2022-05-27 10:36:00.012283+00,-1.8
2022-05-27 10:36:30.001518+00,-16.9
2022-05-27 10:37:00.006078+00,4.7
2022-05-27 10:37:30.001516+00,3.6
2022-05-27 10:38:00.001626+00,9.7
2022-05-27 10:38:30.001475+00,2.9
2022-05-27 10:39:00.020466+00,-16.5
2022-05-27 10:39:30.001515+00,14.4
2022-05-27 10:40:00.012629+00,6
2022-05-27 10:40:30.001506+00,4.6
2022-05-27 10:41:00.011833+00,-6.5
2022-05-27 10:41:30.001374+00,-15.6
2022-05-27 10:42:00.012587+00,19.8
2022-05-27 10:42:30.0014+00,-17.5
2022-05-27 10:43:00.014151+00,2.4
2022-05-27 10:43:30.001555+00,4.6
2022-05-27 10:44:00.001655+00,3.9
2022-05-27 10:44:30.008157+00,31.6
2022-05-27 10:45:00.01522+00,-10.4
2022-05-27 10:45:30.001962+00,1.5
2022-05-27 10:46:00.015417+00,14.8
2022-05-27 10:46:30.00153+00,1.9
2022-05-27 10:47:00.010662+00,7.4
2022-05-27 10:47:30.002067+00,-1
2022-05-27 10:48:00.006224+00,-1.8
2022-05-27 10:48:30.001474+00,14.1
2022-05-27 10:49:00.013926+00,3
2022-05-27 10:49:30.001354+00,19.6
2022-05-27 10:50:00.013346+00,1
2022-05-27 10:50:30.002693+00,0.6
2022-05-27 10:51:00.001995+00,17.8
2022-05-27 10:51:30.001387+00,1.8
2022-05-27 10:52:00.002304+00,4
2022-05-27 10:52:30.00147+00,-4.1
2022-05-27 10:53:00.014347+00,-12.1
2022-05-27 10:53:30.00235+00,12.1
2022-05-27 10:54:00.010929+00,-3.1
2022-05-27 10:54:30.001553+00,3.2
2022-05-27 10:55:00.001548+00,9.2
2022-05-27 10:55:30.010603+00,-17.4
2022-05-27 10:56:00.008199+00,20.1
2022-05-27 10:56:30.001543+00,9
2022-05-27 10:57:00.016213+00,6.2
2022-05-27 10:57:30.001506+00,3
2022-05-27 10:58:00.014705+00,-15.7
2022-05-27 10:58:30.001599+00,17.3
2022-05-27 10:59:00.024799+00,-13
2022-05-27 10:59:30.001754+00,1.1
2022-05-27 11:00:00.014084+00,17.8
2022-05-27 11:00:30.003295+00,3.7
2022-05-27 11:01:00.00196+00,8.5
2022-05-27 11:01:30.001341+00,1.5
2022-05-27 11:02:00.015917+00,-11.2
